country_code,year,life_expectancy_who
BGD,2019,72.64472365
SYC,2016,73.07491735
GBR,2016,79.08678379
KAZ,2016,76.50637539
SLB,2018,63.24691864
GRD,2018,72.78877041
DEU,2021,80.49140555
PRK,2017,68.91576747
SAU,2014,76.61874614
WB_UMI,2017,78.4171746
FIN,2018,83.95859993
NOR,2014,81.82844761
LBR,2017,61.93846577
WB_LMI,2021,69.22598578
USA,2019,78.73923827
TON,2016,69.9632821
DJI,2020,67.22586968
NGA,2019,63.06578367
TJK,2016,72.72427435
BHR,2014,75.05717694
DNK,2016,82.42904953
CPV,2017,77.80696089
ARE,2021,77.17597678
KAZ,2014,75.77800584
BRN,2015,77.93069984
EST,2016,81.7309498
SEAR,2020,68.74875179
GHA,2018,65.51554359
NIC,2021,77.6750693
AZE,2016,76.01644995
CHN,2017,76.94625698
PER,2014,80.00001335
FIN,2016,83.8236522
CHE,2015,82.58994495
MOZ,2014,57.76131358
SSD,2020,56.61554797
EST,2018,78.3489275
CUB,2017,77.65330792
CHN,2014,76.19910536
BHS,2016,76.08959693
GEO,2017,73.50475808
ZAF,2020,66.58832725
LSO,2018,48.7536936
LVA,2021,73.20251724
LUX,2016,82.55544194
PNG,2016,67.34786888
USA,2021,79.14743196
AMR,2021,74.11268797
PRK,2014,71.13791927
PER,2019,79.88216077
LKA,2021,74.15829356
LTU,2021,78.64626384
ROU,2020,78.08633272
HND,2016,72.38379935
NGA,2014,63.02628193
EMR,2017,71.27956534
IDN,2015,70.53899644
BDI,2015,64.58900978
DNK,2017,79.12797014
QAT,2017,78.1817867
BTN,2021,75.9397559
AFR,2015,60.54230825
PRT,2017,81.14657369
TUR,2019,80.12518495
TLS,2014,67.48250838
ETH,2020,66.92857716
MWI,2014,61.34710538
USA,2015,78.61058161
GTM,2017,70.04335887
PHL,2015,65.80853734
JAM,2021,70.1439437
KAZ,2017,76.88622891
EST,2019,78.89055582
TZA,2015,63.54226249
LBR,2021,62.64177415
MWI,2019,63.22930485
MOZ,2016,53.59515522
BLR,2019,74.8186819
MUS,2014,70.74197984
UGA,2018,65.71888649
IND,2018,71.95284021
NLD,2016,81.34048104
IND,2017,71.56505643
CHN,2016,73.89045573
WB_LI,2015,64.74630348
SRB,2020,74.43296608
EUR,2018,74.58527627
TTO,2019,77.53897426
SRB,2016,78.10094521
GNB,2020,55.72882576
BLZ,2017,77.45739817
CIV,2014,60.06789432
SLE,2014,55.14183625
EMR,2021,68.48743553
MKD,2020,72.11616409
DZA,2018,76.4358357
COD,2016,58.48912969
BLR,2014,73.15346125
DOM,2015,73.29460988
ERI,2018,63.47224104
LVA,2019,75.68490068
PHL,2014,65.99968478
POL,2014,77.47281866
PER,2019,76.68951891
QAT,2015,78.8389633
PRY,2017,75.34684774
CZE,2018,78.89195159
BHS,2017,70.03611111
PRT,2019,78.37896875
SYC,2019,70.07681505
POL,2016,81.56120761
GNQ,2017,61.20572328
PRT,2018,81.06316039
AUS,2017,82.67971308
GMB,2021,66.26215012
LBY,2015,70.20647427
MRT,2018,70.15294891
CUB,2021,73.67333077
IRQ,2014,66.39416089
GBR,2017,80.92411386
WSM,2016,71.25477089
BIH,2018,79.76529214
CMR,2021,63.72440802
ESP,2017,82.67579627
MRT,2017,69.91985395
HUN,2014,75.777258
SEAR,2016,68.86960012
UZB,2014,71.12463426
DJI,2014,61.89805899
BOL,2014,70.76197188
COM,2021,68.72786745
NPL,2017,69.02413219
WB_UMI,2018,75.50618266
WB_LMI,2014,66.09837146
NZL,2016,83.31287316
LBR,2016,62.77406225
BDI,2016,61.29790514
TJK,2015,74.17726778
RWA,2015,64.90580403
RWA,2014,66.67115526
GUY,2015,70.35827024
NGA,2019,64.51334689
WB_LI,2014,60.06124484
ARM,2015,74.27859114
SGP,2015,84.92018489
CAN,2015,81.64860674
AUT,2020,78.82265315
EUR,2017,77.62310671
HUN,2019,79.52435149
IRN,2017,79.09050093
GRC,2019,83.01154433
JOR,2018,80.13972264
KHM,2020,67.086969
SAU,2015,76.3618803
JPN,2015,86.79946601
NPL,2020,70.98964531
SGP,2016,83.24199269
PRY,2016,77.76153567
TCD,2020,59.21180605
POL,2018,73.73561922
KGZ,2019,69.91973934
ZWE,2020,61.48102802
SEN,2017,66.47201695
CPV,2018,78.0275848
TUR,2016,76.66589183
MRT,2015,69.45426817
NGA,2016,63.5691056
BDI,2020,64.59433751
EGY,2017,73.95856313
TGO,2014,61.08981314
MLT,2014,83.41459252
ARE,2016,80.42736068
AUT,2017,83.5065155
QAT,2014,75.91370418
CAF,2020,53.07817181
DOM,2017,73.41062894
CUB,2015,80.11058499
WB_LMI,2014,68.03975837
CRI,2019,80.30073211
BHR,2020,76.76997313
PAK,2018,65.99608411
KEN,2015,66.7976816
RWA,2015,68.78351861
KGZ,2017,72.80933995
SOM,2017,54.18246164
FIN,2019,79.10931628
TJK,2017,73.18915767
PRY,2017,78.1674584
TTO,2015,71.41800481
CPV,2017,71.98973147
WB_HI,2020,79.95969437
NAM,2019,66.89822614
KEN,2018,66.06922549
PRY,2014,75.31468858
CZE,2018,76.019912
BFA,2018,62.36096547
KEN,2018,68.56652068
CMR,2018,59.47329157
PRI,2014,76.58480281
MLT,2018,82.26456738
LUX,2014,80.11457271
DNK,2019,81.27895276
GLOBAL,2018,70.3758599
MRT,2020,68.92697523
COD,2021,59.42621698
BRB,2021,78.40878662
URY,2021,71.24718376
MNG,2018,66.13645061
IND,2015,70.98996255
HUN,2015,78.75301914
LBN,2021,74.34207035
DEU,2017,82.97260801
BTN,2015,73.07489389
JPN,2017,87.02409753
ERI,2021,60.90836002
UGA,2014,59.99670701
PRY,2018,72.43069244
BLZ,2016,77.54952184
RWA,2018,65.55074167
LUX,2017,82.70166924
EGY,2018,68.81463552
WB_LMI,2019,67.69803299
BHR,2020,74.85398109
BHR,2019,76.864888
PRI,2021,83.51311535
UZB,2019,70.14783761
KWT,2020,78.76948984
TLS,2015,69.35212212
PNG,2021,65.48786529
FIN,2019,84.15385641
CHL,2018,80.96185803
ALB,2015,77.76638448
AZE,2016,71.83874259
DNK,2017,80.94104357
MOZ,2020,58.6314583
EST,2015,81.7436931
COL,2017,80.38009537
SOM,2014,53.08816189
ARG,2016,76.12474817
AZE,2018,75.13145241
COG,2017,62.48440988
BRB,2018,74.9210459
ZAF,2016,66.86400866
BLZ,2019,74.86586064
RWA,2018,67.62644841
TTO,2021,68.41079132
NOR,2018,83.99785058
IND,2020,68.40590232
ALB,2018,79.88310787
PSE,2018,77.45880251
LAO,2020,66.19869034
SYR,2018,58.68099243
ESP,2021,82.66267258
CAF,2016,54.20143422
CHL,2016,80.46247256
BHS,2020,72.61586296
GHA,2019,68.59311824
ESP,2021,85.29773694
UGA,2016,68.13060714
MUS,2016,77.47914168
ZMB,2019,61.76313302
NPL,2016,72.36361653
UGA,2015,67.71416526
ZWE,2021,60.53337841
NIC,2017,80.88815725
NLD,2021,81.12478594
GTM,2018,72.72918484
GRC,2014,83.14597251
SUR,2019,76.10482133
NER,2016,58.88129873
EUR,2019,74.98570203
VEN,2016,77.20433279
ESP,2014,82.58446278
PHL,2015,73.67784575
DOM,2019,73.91314074
CUB,2015,75.82230798
BEL,2020,80.77564866
MOZ,2018,54.81726783
AUT,2016,83.59294352
TCD,2017,60.04791192
SVN,2018,80.95873943
SVK,2015,73.0776643
ERI,2017,66.00261126
AGO,2019,62.49147407
SVK,2014,80.28199948
MNG,2015,69.246045
EMR,2015,68.93543861
QAT,2017,78.5144035
THA,2021,78.96816354
NLD,2015,82.81619499
PNG,2014,64.73637002
MAR,2014,73.9012955
SWE,2020,83.79474323
BLZ,2021,73.32055336
CYP,2017,79.82602158
GHA,2017,62.53038136
SLV,2015,67.63485223
DJI,2018,63.37767291
SLB,2019,65.67290557
CPV,2021,68.80259677
TTO,2020,73.63599489
ZMB,2020,59.46323371
CZE,2015,75.59372972
MLT,2019,83.984762
BTN,2016,72.26459708
LSO,2019,51.77851899
LAO,2014,68.80069369
BLZ,2015,74.30568158
CMR,2018,61.3869156
PAN,2014,74.88992711
CMR,2015,58.9843954
IRN,2020,77.13670552
BOL,2020,67.11714577
HRV,2021,73.77732315
SWZ,2019,52.46756729
SWE,2020,80.38890371
WPR,2021,77.41814299
CAN,2019,83.89712798
MNG,2021,73.85828108
JAM,2019,75.14201451
VUT,2014,63.73781411
LAO,2019,70.72146922
TON,2015,69.86785963
CAN,2014,83.47468449
CAN,2014,81.59103957
NAM,2021,57.26867341
NER,2016,60.79518152
PAN,2014,80.77219134
PRT,2017,78.11638146
KOR,2015,82.40187033
SYR,2014,60.24065156
JOR,2014,78.34868119
EUR,2016,80.54037185
BGD,2017,74.6946203
IRL,2015,81.13790588
PAK,2016,66.85605771
SYC,2021,75.62362143
UKR,2021,75.33701473
EMR,2019,70.18316524
GRC,2017,80.69403193
GMB,2017,66.36047611
WB_LMI,2016,68.75196172
SLV,2017,73.71813956
SYC,2018,70.01162218
TTO,2016,73.83467512
LKA,2017,73.75718966
TLS,2020,68.91671885
GRD,2021,75.20123415
BTN,2019,73.93027807
SSD,2017,61.03754485
ETH,2015,68.81684832
GUY,2020,70.18506628
SWE,2015,79.96617583
NZL,2020,82.5016081
LBN,2018,77.03657714
GTM,2015,74.81630621
USA,2014,80.92687575
PRK,2018,75.05135164
LTU,2018,70.87608108
SLB,2017,65.4106128
NZL,2020,80.69927761
KWT,2017,80.38160915
PRT,2021,78.27280839
ERI,2020,66.65783603
SWZ,2017,53.80924436
MWI,2019,66.04654265
USA,2018,80.85621944
KWT,2014,79.98647151
CYP,2018,84.05594242
GUY,2021,62.97730372
STP,2018,72.93277107
WSM,2016,68.68213964
GAB,2018,67.56808286
SLE,2021,60.15347312
LBR,2020,62.46861437
CHE,2015,80.58096114
SAU,2020,76.05844679
PRI,2019,84.04089271
VUT,2019,64.11567602
HRV,2020,80.9263101
SWZ,2015,52.11336327
TUN,2016,76.91365109
PER,2019,78.29293866
WSM,2015,68.75999107
LTU,2020,79.76827052
VNM,2014,72.95094965
AUS,2014,80.51209187
SEN,2021,65.94354031
UZB,2020,73.41116958
MDG,2017,62.57285947
BWA,2017,66.0618249
JPN,2017,81.40127035
GRC,2017,78.53350845
BRN,2014,76.65808603
VCT,2019,73.10795228
MLI,2020,61.46815324
TKM,2016,65.49134864
JAM,2018,75.60591545
COL,2020,73.17844113
PSE,2021,71.14110365
MYS,2017,74.40097684
SRB,2015,77.77429406
MMR,2014,70.29699169
PSE,2020,77.08400825
MEX,2017,78.76628087
MDA,2021,65.53420178
HND,2018,72.73874791
TUR,2017,79.59950101
WPR,2019,77.48911331
CIV,2015,60.9342411
BLR,2020,73.01027649
THA,2020,79.91311642
CAF,2021,55.3790002
BGD,2018,73.67380343
DZA,2015,76.06909233
